keywords,production_companies,production_countries,release_date,revenue,title,vote_average,vote_count
[],"[{""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Visual Eyes Productions"", ""id"": 8607}, {""name"": ""Film Development Fund"", ""id"": 16275}, {""name"": ""Crystalite Productions"", ""id"": 57818}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/25/85,0,Krush Groove,7,11
"[{""id"": 179431, ""name"": ""duringcreditsstinger""}]","[{""name"": ""Melee Entertainment"", ""id"": 3438}, {""name"": ""Next Day Air Productions"", ""id"": 3439}, {""name"": ""Secret Society Films"", ""id"": 3440}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2/6/09,0,Next Day Air,5.3,36
"[{""id"": 178870, ""name"": ""evangelist""}, {""id"": 186353, ""name"": ""revivalism""}]","[{""name"": ""United Artists"", ""id"": 60}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6/19/60,10400000,Elmer Gantry,7.3,41
"[{""id"": 934, ""name"": ""judge""}, {""id"": 1631, ""name"": ""concentration camp""}, {""id"": 1956, ""name"": ""world war ii""}, {""id"": 2652, ""name"": ""nazis""}, {""id"": 3012, ""name"": ""court case""}, {""id"": 3061, ""name"": ""national socialism""}, {""id"": 3068, ""name"": ""national socialist party""}, {""id"": 4172, ""name"": ""nuremberg trials""}, {""id"": 6145, ""name"": ""right and justice""}, {""id"": 11038, ""name"": ""trial""}]","[{""name"": ""United Artists"", ""id"": 60}, {""name"": ""Roxlom Films"", ""id"": 526}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/1/61,10000000,Judgment at Nuremberg,7.6,155
"[{""id"": 6270, ""name"": ""high school""}, {""id"": 10266, ""name"": ""prom""}]","[{""name"": ""Beacon Communications"", ""id"": 919}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/12/99,9016377,Trippin',4.5,4
"[{""id"": 1556, ""name"": ""texas""}, {""id"": 3851, ""name"": ""dangerous""}, {""id"": 7658, ""name"": ""kansas""}, {""id"": 9656, ""name"": ""cattle drive""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 15225, ""name"": ""cattle""}, {""id"": 185927, ""name"": ""adopted child""}, {""id"": 208505, ""name"": ""cattle empire""}]","[{""name"": ""United Artists"", ""id"": 60}, {""name"": ""Monterey Productions"", ""id"": 1316}, {""name"": ""Charles K. Feldman Group"", ""id"": 1317}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",8/26/48,9012000,Red River,7.3,82
"[{""id"": 187056, ""name"": ""woman director""}]",[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1/1/06,0,Phat Girlz,3.7,10
"[{""id"": 612, ""name"": ""hotel""}, {""id"": 822, ""name"": ""airport""}, {""id"": 922, ""name"": ""hotel room""}, {""id"": 1200, ""name"": ""greece""}, {""id"": 1566, ""name"": ""dream""}, {""id"": 8011, ""name"": ""greek""}, {""id"": 9713, ""name"": ""friends""}, {""id"": 10818, ""name"": ""author""}, {""id"": 13028, ""name"": ""writer""}, {""id"": 14714, ""name"": ""summer vacation""}, {""id"": 15016, ""name"": ""twins""}]","[{""name"": ""Castle Rock Entertainment"", ""id"": 97}, {""name"": ""Detour Filmproduction"", ""id"": 11510}, {""name"": ""Faliro House Productions"", ""id"": 19246}, {""name"": ""Venture Forth"", ""id"": 20313}]","[{""iso_3166_1"": ""GR"", ""name"": ""Greece""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",4/5/13,11176469,Before Midnight,7.4,568
"[{""id"": 12564, ""name"": ""werewolf""}, {""id"": 13130, ""name"": ""teenager""}]","[{""name"": ""Atlantic Entertainment Group"", ""id"": 3267}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",11/20/87,0,Teen Wolf Too,3.8,46
"[{""id"": 7939, ""name"": ""portal""}, {""id"": 12434, ""name"": ""undertaker""}, {""id"": 156075, ""name"": ""evil""}, {""id"": 162333, ""name"": ""tall man""}, {""id"": 162334, ""name"": ""sentinals""}]","[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Spacegate Productions"", ""id"": 3046}, {""name"": ""Starway International Inc."", ""id"": 3146}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7/8/88,7282851,Phantasm II,6.3,94
"[{""id"": 10183, ""name"": ""independent film""}]",[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/30/04,6804016,Woman Thou Art Loosed,5,3
"[{""id"": 10183, ""name"": ""independent film""}, {""id"": 187056, ""name"": ""woman director""}]",[],[],1/1/02,0,Real Women Have Curves,5.8,19
"[{""id"": 2628, ""name"": ""site of pilgrimage""}, {""id"": 4129, ""name"": ""widow""}, {""id"": 4471, ""name"": ""varanasi""}, {""id"": 6194, ""name"": ""hinduism""}, {""id"": 7925, ""name"": ""child bride""}, {""id"": 7926, ""name"": ""mahatma gandhi""}, {""id"": 187056, ""name"": ""woman director""}]","[{""name"": ""David Hamilton Productions"", ""id"": 2146}, {""name"": ""Echo Lake Productions"", ""id"": 2147}, {""name"": ""Flagship International"", ""id"": 2148}, {""name"": ""Noble Nomad Pictures"", ""id"": 2149}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}]",9/8/05,10422387,Water,6.8,34
"[{""id"": 187, ""name"": ""islam""}, {""id"": 458, ""name"": ""hippie""}, {""id"": 494, ""name"": ""father son relationship""}, {""id"": 789, ""name"": ""muslim""}, {""id"": 931, ""name"": ""jealousy""}, {""id"": 941, ""name"": ""tradition""}, {""id"": 1463, ""name"": ""culture clash""}, {""id"": 1536, ""name"": ""religious education""}, {""id"": 3131, ""name"": ""modern society""}, {""id"": 5471, ""name"": ""pakistani""}, {""id"": 5600, ""name"": ""daughter""}, {""id"": 6150, ""name"": ""faith""}, {""id"": 6713, ""name"": ""integration""}, {""id"": 10428, ""name"": ""cultural difference""}]","[{""name"": ""BBC"", ""id"": 5996}, {""name"": ""Assassin Films"", ""id"": 7151}, {""name"": ""Film4"", ""id"": 9349}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",5/14/99,28200000,East Is East,6.5,59
"[{""id"": 10183, ""name"": ""independent film""}, {""id"": 10738, ""name"": ""diner""}, {""id"": 13043, ""name"": ""dating""}, {""id"": 33451, ""name"": ""masturbation""}]","[{""name"": ""Hi-Rez Films"", ""id"": 48357}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/1/00,0,Whipped,3.1,11
"[{""id"": 496, ""name"": ""poetry""}, {""id"": 1664, ""name"": ""eroticism""}, {""id"": 187056, ""name"": ""woman director""}]","[{""name"": ""Mirabai Films"", ""id"": 6235}, {""name"": ""NDF International"", ""id"": 6236}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""IN"", ""name"": ""India""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""JP"", ""name"": ""Japan""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}]",9/11/96,4109095,Kama Sutra - A Tale of Love,5.7,35
"[{""id"": 236, ""name"": ""suicide""}, {""id"": 242, ""name"": ""new york""}, {""id"": 1326, ""name"": ""infidelity""}, {""id"": 10163, ""name"": ""cancer""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 10226, ""name"": ""neighbor""}, {""id"": 33632, ""name"": ""apartment""}, {""id"": 187056, ""name"": ""woman director""}]","[{""name"": ""Sony Pictures Classics"", ""id"": 58}, {""name"": ""Likely Story"", ""id"": 1785}, {""name"": ""Feelin' Guilty"", ""id"": 46402}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1/22/10,0,Please Give,6,57
"[{""id"": 715, ""name"": ""chocolate""}, {""id"": 730, ""name"": ""factory worker""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 985, ""name"": ""candy""}, {""id"": 986, ""name"": ""tv addicted person""}, {""id"": 987, ""name"": ""overweight child""}, {""id"": 1158, ""name"": ""grandfather grandson relationship""}, {""id"": 1382, ""name"": ""factory""}, {""id"": 4344, ""name"": ""musical""}, {""id"": 9457, ""name"": ""single""}, {""id"": 10508, ""name"": ""teacher""}]","[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""David L. Wolper Productions"", ""id"": 3434}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6/29/71,4000000,Willy Wonka & the Chocolate Factory,7.4,798
"[{""id"": 12654, ""name"": ""armageddon""}, {""id"": 157667, ""name"": ""warlock""}]","[{""name"": ""Tapestry Films"", ""id"": 870}, {""name"": ""Trimark Pictures"", ""id"": 4063}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/1/93,0,Warlock: The Armageddon,5.2,38
"[{""id"": 534, ""name"": ""mexico""}, {""id"": 6876, ""name"": ""vacation""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 33709, ""name"": ""head""}]","[{""name"": ""Orion Pictures"", ""id"": 41}, {""name"": ""Brad Krevoy & Steve Stabler production"", ""id"": 3581}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",4/18/97,0,8 Heads in a Duffel Bag,5.4,39
"[{""id"": 128, ""name"": ""love triangle""}, {""id"": 520, ""name"": ""chicago""}, {""id"": 1157, ""name"": ""wife husband relationship""}, {""id"": 1556, ""name"": ""texas""}, {""id"": 4511, ""name"": ""field""}, {""id"": 4932, ""name"": ""farm""}, {""id"": 6038, ""name"": ""marriage""}, {""id"": 9673, ""name"": ""love""}, {""id"": 12987, ""name"": ""poverty""}, {""id"": 14514, ""name"": ""class differences""}, {""id"": 154846, ""name"": ""farmer""}, {""id"": 178977, ""name"": ""jealous husband""}, {""id"": 188987, ""name"": ""boyfriend girlfriend relationship""}, {""id"": 190061, ""name"": ""harvest""}]","[{""name"": ""Paramount Pictures"", ""id"": 4}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/13/78,0,Days of Heaven,7.6,234
"[{""id"": 10183, ""name"": ""independent film""}, {""id"": 187056, ""name"": ""woman director""}]",[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/2/01,0,Thirteen Conversations About One Thing,6.4,25
"[{""id"": 718, ""name"": ""confession""}, {""id"": 931, ""name"": ""jealousy""}, {""id"": 3030, ""name"": ""nightmare""}, {""id"": 3734, ""name"": ""ambition""}, {""id"": 4044, ""name"": ""groupie""}, {""id"": 6270, ""name"": ""high school""}, {""id"": 7289, ""name"": ""cafeteria""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 10266, ""name"": ""prom""}, {""id"": 10877, ""name"": ""dead body""}, {""id"": 13043, ""name"": ""dating""}, {""id"": 15479, ""name"": ""fashion""}, {""id"": 18001, ""name"": ""rock band""}, {""id"": 18020, ""name"": ""fantasy sequence""}, {""id"": 18512, ""name"": ""slow motion""}, {""id"": 33507, ""name"": ""multiple identities""}, {""id"": 33922, ""name"": ""pop music""}, {""id"": 34130, ""name"": ""makeover""}, {""id"": 162875, ""name"": ""polaroid camera""}, {""id"": 170418, ""name"": ""public humiliation""}, {""id"": 171556, ""name"": ""social outcast""}, {""id"": 188947, ""name"": ""sidekick""}, {""id"": 196645, ""name"": ""prank gone wrong""}, {""id"": 197077, ""name"": ""cliques""}, {""id"": 197092, ""name"": ""social climbing""}, {""id"": 197094, ""name"": ""back stabbing""}, {""id"": 197106, ""name"": ""dead teenager""}, {""id"": 197107, ""name"": ""goth girls""}]","[{""name"": ""TriStar Pictures"", ""id"": 559}, {""name"": ""Crossroads Films"", ""id"": 3058}, {""name"": ""Kramer-Tornell Productions"", ""id"": 67035}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1/30/99,3076820,Jawbreaker,5.9,90
"[{""id"": 242, ""name"": ""new york""}, {""id"": 572, ""name"": ""sex""}, {""id"": 726, ""name"": ""drug abuse""}, {""id"": 960, ""name"": ""homeless person""}, {""id"": 1605, ""name"": ""new love""}, {""id"": 1803, ""name"": ""drug addiction""}, {""id"": 2635, ""name"": ""overdose""}, {""id"": 2815, ""name"": ""graffiti""}, {""id"": 2816, ""name"": ""street art""}, {""id"": 2818, ""name"": ""vernissage""}, {""id"": 2819, ""name"": ""exhibit""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 14964, ""name"": ""drug""}, {""id"": 33648, ""name"": ""celebration""}]","[{""name"": ""Miramax"", ""id"": 53009}, {""name"": ""Eleventh Street Production"", ""id"": 93380}, {""name"": ""Jon Kilik"", ""id"": 93381}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",8/9/96,3011195,Basquiat,6.6,94
"[{""id"": 6054, ""name"": ""friendship""}, {""id"": 9957, ""name"": ""loneliness""}, {""id"": 12999, ""name"": ""black and white""}, {""id"": 161944, ""name"": ""responsibility""}, {""id"": 234042, ""name"": ""late coming of age""}]","[{""name"": ""Scott Rudin Productions"", ""id"": 258}, {""name"": ""RT Features"", ""id"": 30666}, {""name"": ""Pine District Pictures"", ""id"": 88533}]","[{""iso_3166_1"": ""BR"", ""name"": ""Brazil""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/17/13,4069826,Frances Ha,7.2,345
"[{""id"": 100, ""name"": ""slum""}, {""id"": 1009, ""name"": ""baby""}, {""id"": 1721, ""name"": ""fight""}, {""id"": 2483, ""name"": ""nudity""}, {""id"": 3077, ""name"": ""leader""}, {""id"": 4339, ""name"": ""johannesburg""}, {""id"": 6149, ""name"": ""police""}, {""id"": 9673, ""name"": ""love""}, {""id"": 9713, ""name"": ""friends""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 10726, ""name"": ""gang""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 15009, ""name"": ""criminal""}, {""id"": 155238, ""name"": ""hijack""}]","[{""name"": ""Movieworld Productions"", ""id"": 563}, {""name"": ""Industrial Development Corporation of South Africa"", ""id"": 564}, {""name"": ""UK Film & TV Production Company"", ""id"": 565}, {""name"": ""National Film & Video Foundation of South Africa"", ""id"": 566}]","[{""iso_3166_1"": ""ZA"", ""name"": ""South Africa""}]",8/18/05,9879971,Tsotsi,6.9,94
"[{""id"": 570, ""name"": ""rape""}, {""id"": 1156, ""name"": ""sister sister relationship""}, {""id"": 1808, ""name"": ""lover (female)""}, {""id"": 2337, ""name"": ""pedophilia""}, {""id"": 5923, ""name"": ""sister""}, {""id"": 6281, ""name"": ""partnership""}, {""id"": 6844, ""name"": ""stalker""}, {""id"": 7879, ""name"": ""secret love""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 14534, ""name"": ""relationship""}, {""id"": 34094, ""name"": ""extramarital affair""}, {""id"": 155294, ""name"": ""family conflict""}, {""id"": 156455, ""name"": ""unhappiness""}]","[{""name"": ""Killer Films"", ""id"": 1422}, {""name"": ""Good Machine"", ""id"": 10565}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/16/98,2807390,Happiness,7.4,194
[],"[{""name"": ""Brad Grey Pictures"", ""id"": 10958}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",4/4/03,0,DysFunktional Family,6.1,4
"[{""id"": 1329, ""name"": ""canada""}, {""id"": 1523, ""name"": ""obsession""}, {""id"": 7240, ""name"": ""walrus""}, {""id"": 9758, ""name"": ""deception""}, {""id"": 11112, ""name"": ""search""}, {""id"": 170383, ""name"": ""disfigurement""}, {""id"": 198015, ""name"": ""experimental surgery""}, {""id"": 235261, ""name"": ""abduction""}]","[{""name"": ""Phase 4 Films"", ""id"": 9081}, {""name"": ""Demarest Films"", ""id"": 13241}, {""name"": ""SModcast Pictures"", ""id"": 13642}, {""name"": ""A24"", ""id"": 41077}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/19/14,1826705,Tusk,5.1,366
"[{""id"": 3364, ""name"": ""sushi restaurant""}, {""id"": 3927, ""name"": ""rage and hate""}, {""id"": 5585, ""name"": ""notebook""}, {""id"": 5600, ""name"": ""daughter""}, {""id"": 6062, ""name"": ""hostility""}, {""id"": 7412, ""name"": ""sin""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 9957, ""name"": ""loneliness""}, {""id"": 14778, ""name"": ""urination""}, {""id"": 18047, ""name"": ""anger""}, {""id"": 18396, ""name"": ""catholic""}, {""id"": 33841, ""name"": ""incest""}, {""id"": 159544, ""name"": ""south hypnosis""}]","[{""name"": ""Egg Films"", ""id"": 398}, {""name"": ""Show East"", ""id"": 399}]","[{""iso_3166_1"": ""KR"", ""name"": ""South Korea""}]",1/1/03,14980005,Oldboy,8,1945
"[{""id"": 3344, ""name"": ""letter""}, {""id"": 3929, ""name"": ""hope""}, {""id"": 4461, ""name"": ""postman""}, {""id"": 9649, ""name"": ""god""}, {""id"": 10163, ""name"": ""cancer""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}]","[{""name"": ""Mercy Creek Entretainment"", ""id"": 5568}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",4/9/10,0,Letters to God,6.5,37
"[{""id"": 293, ""name"": ""female nudity""}, {""id"": 549, ""name"": ""prostitute""}, {""id"": 1366, ""name"": ""shotgun""}, {""id"": 1667, ""name"": ""pimp""}, {""id"": 3508, ""name"": ""underwear""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 7002, ""name"": ""vigilante""}, {""id"": 11221, ""name"": ""blood""}, {""id"": 14546, ""name"": ""massacre""}, {""id"": 14707, ""name"": ""brutality""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 14898, ""name"": ""spitting blood""}, {""id"": 14899, ""name"": ""white suit""}, {""id"": 14900, ""name"": ""genocide""}, {""id"": 14901, ""name"": ""body mutilation""}, {""id"": 18077, ""name"": ""extreme sadism""}, {""id"": 18078, ""name"": ""child killer""}, {""id"": 18081, ""name"": ""sawed off shotgun""}, {""id"": 18082, ""name"": ""flamethrower""}, {""id"": 18083, ""name"": ""attempted robbery""}, {""id"": 18085, ""name"": ""intestines""}, {""id"": 18086, ""name"": ""disembowelment""}, {""id"": 18087, ""name"": ""attempted rape""}, {""id"": 18088, ""name"": ""shot repeatedly""}]","[{""name"": ""Rhombus Media"", ""id"": 164}, {""name"": ""Yer Dead Productions"", ""id"": 6869}, {""name"": ""Telefilm Canada"", ""id"": 7320}, {""name"": ""Whizbang Films"", ""id"": 17457}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""CA"", ""name"": ""Canada""}]",5/6/11,748453,Hobo with a Shotgun,5.7,211
[],[],[],3/31/16,0,Compadres,5.2,17
"[{""id"": 378, ""name"": ""prison""}, {""id"": 5034, ""name"": ""attempt to escape""}, {""id"": 6669, ""name"": ""step father""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 11546, ""name"": ""hitchhiker""}]","[{""name"": ""The Kushner-Locke Company"", ""id"": 2499}, {""name"": ""August Entertainment"", ""id"": 3322}, {""name"": ""Multicom entertainment"", ""id"": 30702}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",8/23/96,0,Freeway,6.5,95
[],[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/6/06,0,Love's Abiding Joy,5.8,12
"[{""id"": 246, ""name"": ""dancing""}, {""id"": 456, ""name"": ""mother""}, {""id"": 567, ""name"": ""alcohol""}, {""id"": 572, ""name"": ""sex""}, {""id"": 596, ""name"": ""adultery""}, {""id"": 1721, ""name"": ""fight""}, {""id"": 2483, ""name"": ""nudity""}, {""id"": 5923, ""name"": ""sister""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 8508, ""name"": ""party""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 10873, ""name"": ""school""}, {""id"": 13121, ""name"": ""essex""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 14604, ""name"": ""theft""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 33632, ""name"": ""apartment""}, {""id"": 155881, ""name"": ""estate""}, {""id"": 156478, ""name"": ""boyfriend""}, {""id"": 163242, ""name"": ""teenage rebellion""}, {""id"": 180340, ""name"": ""voyeur""}, {""id"": 187056, ""name"": ""woman director""}, {""id"": 202371, ""name"": ""aggressive""}]","[{""name"": ""BBC Films"", ""id"": 288}, {""name"": ""Kasander Film Company"", ""id"": 1049}, {""name"": ""ContentFilm"", ""id"": 1420}, {""name"": ""UK Film Council"", ""id"": 2452}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""NL"", ""name"": ""Netherlands""}]",5/14/09,2357852,Fish Tank,6.9,250
